N,d,l,o,r,m,estimate,target
500,1,1.75,1.4142135623730951,51,Smax,0.08641996966839836,0.0
1000,1,1.75,1.4142135623730951,51,Smax,0.014349914120924545,0.0
500,2,1.75,1.4142135623730951,51,Smax,0.1649194792670512,0.0
1000,2,1.75,1.4142135623730951,51,Smax,-0.06097785333314933,0.0
500,3,1.75,1.4142135623730951,51,Smax,-0.04799725759254067,0.0
1000,3,1.75,1.4142135623730951,51,Smax,-0.005235110654885176,0.0
500,4,1.75,1.4142135623730951,51,Smax,-0.13502591729248606,0.0
1000,4,1.75,1.4142135623730951,51,Smax,0.006077999915762983,0.0
500,1,0.75,1.0,52,Smax,-0.04509368605631401,0.0
1000,1,0.75,1.0,52,Smax,0.05074481940657016,0.0
500,2,0.75,1.0,52,Smax,-0.03528377495904696,0.0
1000,2,0.75,1.0,52,Smax,0.14715847592357084,0.0
500,3,0.75,1.0,52,Smax,0.01784692619156281,0.0
1000,3,0.75,1.0,52,Smax,0.2709040249544938,0.0
500,4,0.75,1.0,52,Smax,-0.04920739418176332,0.0
1000,4,0.75,1.0,52,Smax,-0.09247474587971984,0.0
500,1,1.75,1.0,52,Smax,-0.15129918970989256,0.0
1000,1,1.75,1.0,52,Smax,0.04129139292285009,0.0
500,2,1.75,1.0,52,Smax,0.05692293899832188,0.0
1000,2,1.75,1.0,52,Smax,0.018024689542609895,0.0
500,3,1.75,1.0,52,Smax,0.3371958705154361,0.0
1000,3,1.75,1.0,52,Smax,0.10470536008600731,0.0
500,4,1.75,1.0,52,Smax,0.104085238532496,0.0
1000,4,1.75,1.0,52,Smax,0.10568856729830306,0.0
500,1,0.75,1.4142135623730951,52,Smax,0.16182631943241693,0.0
1000,1,0.75,1.4142135623730951,52,Smax,-0.0432041403876602,0.0
500,2,0.75,1.4142135623730951,52,Smax,-0.03690742515254352,0.0
1000,2,0.75,1.4142135623730951,52,Smax,-0.05578455508468542,0.0
500,3,0.75,1.4142135623730951,52,Smax,-0.14315177140563257,0.0
1000,3,0.75,1.4142135623730951,52,Smax,-0.021359803020611204,0.0
500,4,0.75,1.4142135623730951,52,Smax,-0.006410620636164197,0.0
1000,4,0.75,1.4142135623730951,52,Smax,0.03803138982706077,0.0
500,1,1.75,1.4142135623730951,52,Smax,0.13381740756812285,0.0
1000,1,1.75,1.4142135623730951,52,Smax,0.1774826212222349,0.0
500,2,1.75,1.4142135623730951,52,Smax,-0.023091368638228818,0.0
1000,2,1.75,1.4142135623730951,52,Smax,0.16821181323062587,0.0
500,3,1.75,1.4142135623730951,52,Smax,0.058863078942577626,0.0
1000,3,1.75,1.4142135623730951,52,Smax,0.21350859396025504,0.0
500,4,1.75,1.4142135623730951,52,Smax,-0.10601588343546281,0.0
1000,4,1.75,1.4142135623730951,52,Smax,0.04404746345515448,0.0
500,1,0.75,1.0,53,Smax,-0.13534469895305845,0.0
1000,1,0.75,1.0,53,Smax,0.03399038154028392,0.0
500,2,0.75,1.0,53,Smax,-0.11133017765810507,0.0
1000,2,0.75,1.0,53,Smax,0.13407661737995208,0.0
500,3,0.75,1.0,53,Smax,-0.1714145465367675,0.0
1000,3,0.75,1.0,53,Smax,0.008903068845169702,0.0
500,4,0.75,1.0,53,Smax,0.04304121056305572,0.0
1000,4,0.75,1.0,53,Smax,-0.062271613310332985,0.0
500,1,1.75,1.0,53,Smax,-0.05459814029297799,0.0
1000,1,1.75,1.0,53,Smax,0.002656465153720377,0.0
500,2,1.75,1.0,53,Smax,0.044506829245250394,0.0
1000,2,1.75,1.0,53,Smax,0.10842906852006884,0.0
500,3,1.75,1.0,53,Smax,0.5266004392982505,0.0
1000,3,1.75,1.0,53,Smax,0.08366459392573493,0.0
500,4,1.75,1.0,53,Smax,-0.12408340380212447,0.0
1000,4,1.75,1.0,53,Smax,0.018394649802706255,0.0
500,1,0.75,1.4142135623730951,53,Smax,-0.01189189580571547,0.0
1000,1,0.75,1.4142135623730951,53,Smax,0.07167838222123339,0.0
500,2,0.75,1.4142135623730951,53,Smax,0.05423636878123799,0.0
1000,2,0.75,1.4142135623730951,53,Smax,0.18056234302436622,0.0
500,3,0.75,1.4142135623730951,53,Smax,-0.007316456521613841,0.0
1000,3,0.75,1.4142135623730951,53,Smax,0.1193511332046332,0.0
500,4,0.75,1.4142135623730951,53,Smax,0.045884369911588965,0.0
1000,4,0.75,1.4142135623730951,53,Smax,-0.07367971652726148,0.0
500,1,1.75,1.4142135623730951,53,Smax,0.11330375418650088,0.0
1000,1,1.75,1.4142135623730951,53,Smax,-0.06417305262587708,0.0
500,2,1.75,1.4142135623730951,53,Smax,0.037428442689459704,0.0
1000,2,1.75,1.4142135623730951,53,Smax,0.027021531925010212,0.0
500,3,1.75,1.4142135623730951,53,Smax,0.044963143042835864,0.0
1000,3,1.75,1.4142135623730951,53,Smax,-0.06295789748165932,0.0
500,4,1.75,1.4142135623730951,53,Smax,0.17613720347405432,0.0
1000,4,1.75,1.4142135623730951,53,Smax,-0.06005943461207465,0.0
500,1,0.75,1.0,54,Smax,0.02154807410208207,0.0
1000,1,0.75,1.0,54,Smax,-0.01938065919307598,0.0
500,2,0.75,1.0,54,Smax,0.17168291252000406,0.0
1000,2,0.75,1.0,54,Smax,-0.04423981841718911,0.0
500,3,0.75,1.0,54,Smax,0.22584923876690405,0.0
1000,3,0.75,1.0,54,Smax,-0.0621629955195762,0.0
500,4,0.75,1.0,54,Smax,-0.13228732748496747,0.0
1000,4,0.75,1.0,54,Smax,-0.1947838715828923,0.0
500,1,1.75,1.0,54,Smax,-0.20393707734202965,0.0
1000,1,1.75,1.0,54,Smax,-0.0007931897475060947,0.0
500,2,1.75,1.0,54,Smax,-0.02257691694674735,0.0
1000,2,1.75,1.0,54,Smax,-0.09330360211346606,0.0
500,3,1.75,1.0,54,Smax,0.24220044885943326,0.0
1000,3,1.75,1.0,54,Smax,0.20636332505238464,0.0
500,4,1.75,1.0,54,Smax,0.03423864676677706,0.0
1000,4,1.75,1.0,54,Smax,-0.16368182536117795,0.0
500,1,0.75,1.4142135623730951,54,Smax,-0.10650259150333677,0.0
1000,1,0.75,1.4142135623730951,54,Smax,0.09348230794756539,0.0
500,2,0.75,1.4142135623730951,54,Smax,0.08131675785823127,0.0
1000,2,0.75,1.4142135623730951,54,Smax,0.12012655884665431,0.0
500,3,0.75,1.4142135623730951,54,Smax,0.34056388038883056,0.0
1000,3,0.75,1.4142135623730951,54,Smax,0.1239907475939986,0.0
500,4,0.75,1.4142135623730951,54,Smax,-0.08704617751234103,0.0
1000,4,0.75,1.4142135623730951,54,Smax,0.06545817943284778,0.0
500,1,1.75,1.4142135623730951,54,Smax,-0.05431673913897824,0.0
1000,1,1.75,1.4142135623730951,54,Smax,0.04696847589828207,0.0
500,2,1.75,1.4142135623730951,54,Smax,0.23182055679378977,0.0
1000,2,1.75,1.4142135623730951,54,Smax,0.1542667610278728,0.0
500,3,1.75,1.4142135623730951,54,Smax,0.09324781319884659,0.0
1000,3,1.75,1.4142135623730951,54,Smax,0.12078517752413989,0.0
500,4,1.75,1.4142135623730951,54,Smax,0.013054676008536603,0.0
1000,4,1.75,1.4142135623730951,54,Smax,-0.02105218994833427,0.0
500,1,0.75,1.0,55,Smax,-0.055581939761414435,0.0
1000,1,0.75,1.0,55,Smax,-0.00505506196796499,0.0
500,2,0.75,1.0,55,Smax,0.0021623720052834933,0.0
1000,2,0.75,1.0,55,Smax,0.05521312379514197,0.0
500,3,0.75,1.0,55,Smax,-0.1708768183306994,0.0
1000,3,0.75,1.0,55,Smax,0.21758409925519126,0.0
500,4,0.75,1.0,55,Smax,-0.3262125949263129,0.0
1000,4,0.75,1.0,55,Smax,0.03350586247541558,0.0
500,1,1.75,1.0,55,Smax,0.032284092398894154,0.0
1000,1,1.75,1.0,55,Smax,0.06803017962155485,0.0
500,2,1.75,1.0,55,Smax,0.1368020147954277,0.0
1000,2,1.75,1.0,55,Smax,0.02824695414128097,0.0
500,3,1.75,1.0,55,Smax,0.09411763126712228,0.0
1000,3,1.75,1.0,55,Smax,0.15919661405719251,0.0
500,4,1.75,1.0,55,Smax,-0.20542920980600266,0.0
1000,4,1.75,1.0,55,Smax,0.036723627247026915,0.0
500,1,0.75,1.4142135623730951,55,Smax,0.19915182272314194,0.0
1000,1,0.75,1.4142135623730951,55,Smax,0.06093556758684954,0.0
500,2,0.75,1.4142135623730951,55,Smax,0.21523851595295643,0.0
1000,2,0.75,1.4142135623730951,55,Smax,0.15207013059821367,0.0
500,3,0.75,1.4142135623730951,55,Smax,0.1624518099612237,0.0
1000,3,0.75,1.4142135623730951,55,Smax,0.3649054835508758,0.0
500,4,0.75,1.4142135623730951,55,Smax,-0.11614182447023233,0.0
1000,4,0.75,1.4142135623730951,55,Smax,0.07843055837715768,0.0
500,1,1.75,1.4142135623730951,55,Smax,-0.044367018737616705,0.0
1000,1,1.75,1.4142135623730951,55,Smax,-0.059409318288352705,0.0
500,2,1.75,1.4142135623730951,55,Smax,0.12168506329806003,0.0
1000,2,1.75,1.4142135623730951,55,Smax,0.16181942109652545,0.0
500,3,1.75,1.4142135623730951,55,Smax,-0.005661426249839379,0.0
1000,3,1.75,1.4142135623730951,55,Smax,0.19756903666958986,0.0
500,4,1.75,1.4142135623730951,55,Smax,-0.17461714258241154,0.0
1000,4,1.75,1.4142135623730951,55,Smax,-0.1152781660349624,0.0
500,1,0.75,1.0,56,Smax,-0.04152709682308701,0.0
1000,1,0.75,1.0,56,Smax,0.10224557381777988,0.0
500,2,0.75,1.0,56,Smax,0.11197574032916986,0.0
1000,2,0.75,1.0,56,Smax,-0.03365377552067281,0.0
500,3,0.75,1.0,56,Smax,-0.0029447125369112654,0.0
1000,3,0.75,1.0,56,Smax,0.11450855145916161,0.0
500,4,0.75,1.0,56,Smax,0.10355146099173329,0.0
1000,4,0.75,1.0,56,Smax,0.10465208400675874,0.0
500,1,1.75,1.0,56,Smax,-0.0854189475936463,0.0
1000,1,1.75,1.0,56,Smax,0.007962509426857507,0.0
500,2,1.75,1.0,56,Smax,0.011211965073559975,0.0
1000,2,1.75,1.0,56,Smax,0.09805848060387598,0.0
500,3,1.75,1.0,56,Smax,-0.15986248119701846,0.0
1000,3,1.75,1.0,56,Smax,0.04258752748894217,0.0
500,4,1.75,1.0,56,Smax,0.24747462479864302,0.0
1000,4,1.75,1.0,56,Smax,-0.019099225225096488,0.0
500,1,0.75,1.4142135623730951,56,Smax,0.03501304727491342,0.0
1000,1,0.75,1.4142135623730951,56,Smax,0.06119985527013501,0.0
500,2,0.75,1.4142135623730951,56,Smax,0.06818309977025191,0.0
1000,2,0.75,1.4142135623730951,56,Smax,0.053930693318574786,0.0
500,3,0.75,1.4142135623730951,56,Smax,-0.12041729948498661,0.0
1000,3,0.75,1.4142135623730951,56,Smax,0.020042841395755875,0.0
500,4,0.75,1.4142135623730951,56,Smax,0.10601137530179519,0.0
1000,4,0.75,1.4142135623730951,56,Smax,-0.07967857964076351,0.0
500,1,1.75,1.4142135623730951,56,Smax,-0.012516913892764967,0.0
1000,1,1.75,1.4142135623730951,56,Smax,-0.03935969503958143,0.0
500,2,1.75,1.4142135623730951,56,Smax,-0.12634619485371903,0.0
1000,2,1.75,1.4142135623730951,56,Smax,0.20698671886250242,0.0
500,3,1.75,1.4142135623730951,56,Smax,0.00764369080962487,0.0
1000,3,1.75,1.4142135623730951,56,Smax,0.12612102279018553,0.0
500,4,1.75,1.4142135623730951,56,Smax,-0.16626670872948782,0.0
1000,4,1.75,1.4142135623730951,56,Smax,-0.13065428650394728,0.0
500,1,0.75,1.0,57,Smax,0.0490123474089018,0.0
1000,1,0.75,1.0,57,Smax,0.1797837628035956,0.0
500,2,0.75,1.0,57,Smax,0.17965094471304618,0.0
1000,2,0.75,1.0,57,Smax,0.031226738394051417,0.0
500,3,0.75,1.0,57,Smax,0.2625049524750415,0.0
1000,3,0.75,1.0,57,Smax,0.014551786034230015,0.0
500,4,0.75,1.0,57,Smax,-0.02356140348224873,0.0
1000,4,0.75,1.0,57,Smax,0.034086024896205665,0.0
500,1,1.75,1.0,57,Smax,0.07212306909040063,0.0
1000,1,1.75,1.0,57,Smax,-0.021197466409206042,0.0
500,2,1.75,1.0,57,Smax,0.053432786282810917,0.0
1000,2,1.75,1.0,57,Smax,0.12221170871902576,0.0
500,3,1.75,1.0,57,Smax,0.08597928676349739,0.0
1000,3,1.75,1.0,57,Smax,0.1232368611690856,0.0
500,4,1.75,1.0,57,Smax,-0.044833363390378383,0.0
1000,4,1.75,1.0,57,Smax,-0.08730168520657496,0.0
500,1,0.75,1.4142135623730951,57,Smax,-0.0021142762923084734,0.0
1000,1,0.75,1.4142135623730951,57,Smax,0.02051528937335428,0.0
500,2,0.75,1.4142135623730951,57,Smax,-0.10398156647887405,0.0
1000,2,0.75,1.4142135623730951,57,Smax,-0.0034393398201962755,0.0
500,3,0.75,1.4142135623730951,57,Smax,0.08091122768116277,0.0
1000,3,0.75,1.4142135623730951,57,Smax,0.11219405220754876,0.0
500,4,0.75,1.4142135623730951,57,Smax,-0.023878418923709677,0.0
1000,4,0.75,1.4142135623730951,57,Smax,0.14984418051921386,0.0
500,1,1.75,1.4142135623730951,57,Smax,-0.03187215044509599,0.0
1000,1,1.75,1.4142135623730951,57,Smax,0.008304794566853582,0.0
500,2,1.75,1.4142135623730951,57,Smax,0.16172165482124817,0.0
1000,2,1.75,1.4142135623730951,57,Smax,-0.037171096224970675,0.0
500,3,1.75,1.4142135623730951,57,Smax,0.13543546954638483,0.0
1000,3,1.75,1.4142135623730951,57,Smax,0.05638206847943088,0.0
500,4,1.75,1.4142135623730951,57,Smax,-0.05661872042567119,0.0
1000,4,1.75,1.4142135623730951,57,Smax,-0.12110122550355823,0.0
500,1,0.75,1.0,58,Smax,-0.09705420897180629,0.0
1000,1,0.75,1.0,58,Smax,-0.001024238238870508,0.0
500,2,0.75,1.0,58,Smax,0.23443062372369164,0.0
1000,2,0.75,1.0,58,Smax,-0.045676553990448135,0.0
500,3,0.75,1.0,58,Smax,0.4030785911570446,0.0
1000,3,0.75,1.0,58,Smax,0.19912095111641684,0.0
500,4,0.75,1.0,58,Smax,-0.07356344531235962,0.0
1000,4,0.75,1.0,58,Smax,-0.04090029358274763,0.0
500,1,1.75,1.0,58,Smax,-0.06155744813366718,0.0
1000,1,1.75,1.0,58,Smax,0.05486511340029556,0.0
500,2,1.75,1.0,58,Smax,0.1875485159125451,0.0
1000,2,1.75,1.0,58,Smax,-0.09603894086863637,0.0
500,3,1.75,1.0,58,Smax,0.018759482043523602,0.0
1000,3,1.75,1.0,58,Smax,0.04399383949912634,0.0
500,4,1.75,1.0,58,Smax,0.005528781000486125,0.0
1000,4,1.75,1.0,58,Smax,-0.17387863458724476,0.0
500,1,0.75,1.4142135623730951,58,Smax,0.04010627382539729,0.0
1000,1,0.75,1.4142135623730951,58,Smax,-0.02424294340195056,0.0
500,2,0.75,1.4142135623730951,58,Smax,0.012997611315763874,0.0
1000,2,0.75,1.4142135623730951,58,Smax,0.054355108702481114,0.0
500,3,0.75,1.4142135623730951,58,Smax,0.18056375925097426,0.0
1000,3,0.75,1.4142135623730951,58,Smax,-0.03875642563893153,0.0
500,4,0.75,1.4142135623730951,58,Smax,-0.14503593249813876,0.0
1000,4,0.75,1.4142135623730951,58,Smax,0.05654138759878429,0.0
500,1,1.75,1.4142135623730951,58,Smax,0.13508594398576898,0.0
1000,1,1.75,1.4142135623730951,58,Smax,-0.010193092722118687,0.0
500,2,1.75,1.4142135623730951,58,Smax,0.26146225709060195,0.0
1000,2,1.75,1.4142135623730951,58,Smax,0.07328811529797667,0.0
500,3,1.75,1.4142135623730951,58,Smax,-0.13372833216376542,0.0
1000,3,1.75,1.4142135623730951,58,Smax,0.04392354151642463,0.0
500,4,1.75,1.4142135623730951,58,Smax,0.0010872287281268817,0.0
1000,4,1.75,1.4142135623730951,58,Smax,-0.0114725259616589,0.0
500,1,0.75,1.0,59,Smax,-0.06889297280933272,0.0
1000,1,0.75,1.0,59,Smax,0.03392720680001755,0.0
500,2,0.75,1.0,59,Smax,0.13095100676801483,0.0
1000,2,0.75,1.0,59,Smax,-0.060859729739017106,0.0
500,3,0.75,1.0,59,Smax,0.2721009274101559,0.0
1000,3,0.75,1.0,59,Smax,0.03805867691776184,0.0
500,4,0.75,1.0,59,Smax,-0.07561047309326864,0.0
1000,4,0.75,1.0,59,Smax,-0.1066751462913194,0.0
500,1,1.75,1.0,59,Smax,0.006116282259602976,0.0
1000,1,1.75,1.0,59,Smax,0.021530516705719274,0.0
500,2,1.75,1.0,59,Smax,0.21391448145431308,0.0
1000,2,1.75,1.0,59,Smax,0.05633930769558549,0.0
500,3,1.75,1.0,59,Smax,0.0015503810547139443,0.0
1000,3,1.75,1.0,59,Smax,-0.014726214025208783,0.0
500,4,1.75,1.0,59,Smax,-0.23802474833920403,0.0
1000,4,1.75,1.0,59,Smax,-0.03131170747021851,0.0
500,1,0.75,1.4142135623730951,59,Smax,-0.06348415014657868,0.0
1000,1,0.75,1.4142135623730951,59,Smax,-0.13386052746141563,0.0
500,2,0.75,1.4142135623730951,59,Smax,0.3933279379855785,0.0
1000,2,0.75,1.4142135623730951,59,Smax,-0.09325206640929663,0.0
500,3,0.75,1.4142135623730951,59,Smax,0.24506936972839288,0.0
1000,3,0.75,1.4142135623730951,59,Smax,0.2753590525318217,0.0
500,4,0.75,1.4142135623730951,59,Smax,-0.21176353856535526,0.0
1000,4,0.75,1.4142135623730951,59,Smax,0.13176755571803317,0.0
500,1,1.75,1.4142135623730951,59,Smax,-0.1214330627423286,0.0
1000,1,1.75,1.4142135623730951,59,Smax,0.045731329155234854,0.0
500,2,1.75,1.4142135623730951,59,Smax,0.06895242626199276,0.0
1000,2,1.75,1.4142135623730951,59,Smax,0.03466663595546053,0.0
500,3,1.75,1.4142135623730951,59,Smax,-0.18079157042215577,0.0
1000,3,1.75,1.4142135623730951,59,Smax,0.19603645395006156,0.0
500,4,1.75,1.4142135623730951,59,Smax,0.05255364551758409,0.0
1000,4,1.75,1.4142135623730951,59,Smax,-0.09011958188487701,0.0
500,1,0.75,1.0,60,Smax,-0.023814301417335964,0.0
1000,1,0.75,1.0,60,Smax,0.07903441209139843,0.0
500,2,0.75,1.0,60,Smax,-0.03323590194359225,0.0
1000,2,0.75,1.0,60,Smax,0.16172595697659392,0.0
500,3,0.75,1.0,60,Smax,0.0027641242391986207,0.0
1000,3,0.75,1.0,60,Smax,0.024982166705732056,0.0
500,4,0.75,1.0,60,Smax,0.013175945460736431,0.0
1000,4,0.75,1.0,60,Smax,0.11801668225692057,0.0
500,1,1.75,1.0,60,Smax,-0.0009915029322699015,0.0
1000,1,1.75,1.0,60,Smax,0.008822507225863087,0.0
500,2,1.75,1.0,60,Smax,0.1632745766378035,0.0
1000,2,1.75,1.0,60,Smax,0.07031114437008514,0.0
500,3,1.75,1.0,60,Smax,0.021962248263990833,0.0
1000,3,1.75,1.0,60,Smax,0.12034406315004754,0.0
500,4,1.75,1.0,60,Smax,-0.010872852737329167,0.0
1000,4,1.75,1.0,60,Smax,0.04681157847071737,0.0
500,1,0.75,1.4142135623730951,60,Smax,0.07962159034979566,0.0
1000,1,0.75,1.4142135623730951,60,Smax,0.047788446727478624,0.0
500,2,0.75,1.4142135623730951,60,Smax,0.1988173842514268,0.0
1000,2,0.75,1.4142135623730951,60,Smax,0.0381699046308615,0.0
500,3,0.75,1.4142135623730951,60,Smax,0.19142872424746682,0.0
1000,3,0.75,1.4142135623730951,60,Smax,0.07092631256150121,0.0
500,4,0.75,1.4142135623730951,60,Smax,0.19917952012754056,0.0
1000,4,0.75,1.4142135623730951,60,Smax,0.1041846347524905,0.0
500,1,1.75,1.4142135623730951,60,Smax,-0.07160211321603453,0.0
1000,1,1.75,1.4142135623730951,60,Smax,-0.018754145883773395,0.0
500,2,1.75,1.4142135623730951,60,Smax,0.057112060770047955,0.0
1000,2,1.75,1.4142135623730951,60,Smax,0.055612389009908204,0.0
500,3,1.75,1.4142135623730951,60,Smax,0.028119172468356934,0.0
1000,3,1.75,1.4142135623730951,60,Smax,-0.03971391911410195,0.0
500,4,1.75,1.4142135623730951,60,Smax,-0.12883997559335242,0.0
1000,4,1.75,1.4142135623730951,60,Smax,0.0950518266090062,0.0
500,1,0.75,1.0,61,Smax,-0.1209029376221213,0.0
1000,1,0.75,1.0,61,Smax,0.06785312734722472,0.0
500,2,0.75,1.0,61,Smax,0.09349092921224211,0.0
1000,2,0.75,1.0,61,Smax,-0.1327333067699645,0.0
500,3,0.75,1.0,61,Smax,0.1349214268353077,0.0
1000,3,0.75,1.0,61,Smax,-0.10607351255878604,0.0
500,4,0.75,1.0,61,Smax,0.06446195564919986,0.0
1000,4,0.75,1.0,61,Smax,0.002672697973659759,0.0
500,1,1.75,1.0,61,Smax,0.0036198531408951776,0.0
1000,1,1.75,1.0,61,Smax,0.08590511837271829,0.0
500,2,1.75,1.0,61,Smax,0.13460825752780428,0.0
1000,2,1.75,1.0,61,Smax,0.17540125098198592,0.0
500,3,1.75,1.0,61,Smax,0.4037231418703668,0.0
1000,3,1.75,1.0,61,Smax,0.11714429774549329,0.0
500,4,1.75,1.0,61,Smax,-0.06000293470207281,0.0
1000,4,1.75,1.0,61,Smax,0.03736642053227492,0.0
500,1,0.75,1.4142135623730951,61,Smax,-0.06340451200454203,0.0
1000,1,0.75,1.4142135623730951,61,Smax,0.041162226062976696,0.0
500,2,0.75,1.4142135623730951,61,Smax,0.13331763011318382,0.0
1000,2,0.75,1.4142135623730951,61,Smax,0.009356239230088749,0.0
500,3,0.75,1.4142135623730951,61,Smax,0.169695715805776,0.0
1000,3,0.75,1.4142135623730951,61,Smax,0.1375784743079376,0.0
500,4,0.75,1.4142135623730951,61,Smax,0.22248657199172747,0.0
1000,4,0.75,1.4142135623730951,61,Smax,-0.1137241136172668,0.0
500,1,1.75,1.4142135623730951,61,Smax,-0.26800112017135885,0.0
1000,1,1.75,1.4142135623730951,61,Smax,0.014658671421702378,0.0
500,2,1.75,1.4142135623730951,61,Smax,0.10120486203796343,0.0
1000,2,1.75,1.4142135623730951,61,Smax,-0.04665980053613825,0.0
500,3,1.75,1.4142135623730951,61,Smax,0.13963128549243317,0.0
1000,3,1.75,1.4142135623730951,61,Smax,0.04985163564600964,0.0
500,4,1.75,1.4142135623730951,61,Smax,-0.05961533536940123,0.0
1000,4,1.75,1.4142135623730951,61,Smax,-0.10600351776400795,0.0
500,1,0.75,1.0,62,Smax,-0.07855133931029389,0.0
1000,1,0.75,1.0,62,Smax,-0.034763741488371205,0.0
500,2,0.75,1.0,62,Smax,0.09657197102140642,0.0
1000,2,0.75,1.0,62,Smax,-0.0019631739847113653,0.0
500,3,0.75,1.0,62,Smax,-0.06600267926881952,0.0
1000,3,0.75,1.0,62,Smax,0.05753258295904759,0.0
500,4,0.75,1.0,62,Smax,-0.12681380866698147,0.0
1000,4,0.75,1.0,62,Smax,0.0676172600385881,0.0
500,1,1.75,1.0,62,Smax,0.16968459576879966,0.0
1000,1,1.75,1.0,62,Smax,-0.06267278997248742,0.0
500,2,1.75,1.0,62,Smax,0.1172392777376005,0.0
1000,2,1.75,1.0,62,Smax,0.0371179634537128,0.0
500,3,1.75,1.0,62,Smax,0.20950452199635522,0.0
1000,3,1.75,1.0,62,Smax,0.05055910536015602,0.0
500,4,1.75,1.0,62,Smax,0.12327372922950396,0.0
1000,4,1.75,1.0,62,Smax,0.15130407425461767,0.0
500,1,0.75,1.4142135623730951,62,Smax,-0.04014298061405885,0.0
1000,1,0.75,1.4142135623730951,62,Smax,0.09269374810585541,0.0
500,2,0.75,1.4142135623730951,62,Smax,-0.26125278248038647,0.0
1000,2,0.75,1.4142135623730951,62,Smax,-0.17240534710417488,0.0
500,3,0.75,1.4142135623730951,62,Smax,0.4222178177842095,0.0
1000,3,0.75,1.4142135623730951,62,Smax,0.1318519883094082,0.0
500,4,0.75,1.4142135623730951,62,Smax,0.15849619929245057,0.0
1000,4,0.75,1.4142135623730951,62,Smax,-0.14384618064900065,0.0
500,1,1.75,1.4142135623730951,62,Smax,-0.20973815131065723,0.0
1000,1,1.75,1.4142135623730951,62,Smax,-0.000600637435924345,0.0
500,2,1.75,1.4142135623730951,62,Smax,0.35961988935906314,0.0
1000,2,1.75,1.4142135623730951,62,Smax,0.16359391100398762,0.0
500,3,1.75,1.4142135623730951,62,Smax,0.22058528512749911,0.0
1000,3,1.75,1.4142135623730951,62,Smax,0.17628590572018615,0.0
500,4,1.75,1.4142135623730951,62,Smax,0.3429254093170275,0.0
1000,4,1.75,1.4142135623730951,62,Smax,-0.13772716243699584,0.0
500,1,0.75,1.0,63,Smax,0.09953676420254357,0.0
1000,1,0.75,1.0,63,Smax,-0.09468478067515658,0.0
500,2,0.75,1.0,63,Smax,0.02650065619520392,0.0
1000,2,0.75,1.0,63,Smax,-0.0240153424422545,0.0
500,3,0.75,1.0,63,Smax,-0.16317438458502123,0.0
1000,3,0.75,1.0,63,Smax,0.25353876403937103,0.0
500,4,0.75,1.0,63,Smax,-0.023013348311391877,0.0
1000,4,0.75,1.0,63,Smax,0.061434156639646506,0.0
500,1,1.75,1.0,63,Smax,0.10387423791458557,0.0
1000,1,1.75,1.0,63,Smax,0.013754367709410015,0.0
500,2,1.75,1.0,63,Smax,0.24009647658944305,0.0
1000,2,1.75,1.0,63,Smax,0.02274331065868425,0.0
500,3,1.75,1.0,63,Smax,0.23955600361037793,0.0
1000,3,1.75,1.0,63,Smax,0.14433228552334562,0.0
500,4,1.75,1.0,63,Smax,-0.278148824054867,0.0
1000,4,1.75,1.0,63,Smax,0.01978253926190553,0.0
500,1,0.75,1.4142135623730951,63,Smax,-0.024981259473638974,0.0
1000,1,0.75,1.4142135623730951,63,Smax,-0.16601253942062383,0.0
500,2,0.75,1.4142135623730951,63,Smax,-0.016897593219063634,0.0
1000,2,0.75,1.4142135623730951,63,Smax,0.055086255735096366,0.0
500,3,0.75,1.4142135623730951,63,Smax,0.038759609423666415,0.0
1000,3,0.75,1.4142135623730951,63,Smax,0.17052820495664295,0.0
500,4,0.75,1.4142135623730951,63,Smax,0.2709058007445997,0.0
1000,4,0.75,1.4142135623730951,63,Smax,0.14850457061093386,0.0
500,1,1.75,1.4142135623730951,63,Smax,-0.026747625098475277,0.0
1000,1,1.75,1.4142135623730951,63,Smax,0.06990619851468172,0.0
500,2,1.75,1.4142135623730951,63,Smax,0.4074992848713695,0.0
1000,2,1.75,1.4142135623730951,63,Smax,0.0863365970426174,0.0
500,3,1.75,1.4142135623730951,63,Smax,0.05730986277292477,0.0
1000,3,1.75,1.4142135623730951,63,Smax,0.017448962534344872,0.0
500,4,1.75,1.4142135623730951,63,Smax,-0.2060193469287484,0.0
1000,4,1.75,1.4142135623730951,63,Smax,-0.03712583864595673,0.0
500,1,0.75,1.0,64,Smax,0.0032924120257330556,0.0
1000,1,0.75,1.0,64,Smax,0.15849886679223313,0.0
500,2,0.75,1.0,64,Smax,0.137369916740532,0.0
1000,2,0.75,1.0,64,Smax,-0.003204195054415462,0.0
500,3,0.75,1.0,64,Smax,0.1584322740097067,0.0
1000,3,0.75,1.0,64,Smax,0.10362781141037887,0.0
500,4,0.75,1.0,64,Smax,-0.06630770411517371,0.0
1000,4,0.75,1.0,64,Smax,-0.005810378794599435,0.0
500,1,1.75,1.0,64,Smax,0.02260173006200682,0.0
1000,1,1.75,1.0,64,Smax,0.05395165192566954,0.0
500,2,1.75,1.0,64,Smax,0.2738995935290995,0.0
1000,2,1.75,1.0,64,Smax,0.06327613158539766,0.0
500,3,1.75,1.0,64,Smax,0.29093488956454255,0.0
1000,3,1.75,1.0,64,Smax,0.13553428741061047,0.0
500,4,1.75,1.0,64,Smax,0.14167506607943478,0.0
